ElectionType,Election,GeographyType,Geography,Poll,DateStart,DateEnd,SampleSize,SampleType,Democrat,Republican
Generic Ballot,Generic Ballot,National,National,Emerson,2/14/2024,2/14/2024,1225,LV,42%,44%
Generic Ballot,Generic Ballot,National,National,Echelon Insights,2/14/2024,2/14/2024,1015,LV,46%,48%
Generic Ballot,Generic Ballot,National,National,Big Data Poll,2/14/2024,2/14/2024,2795,LV,41%,44%
Generic Ballot,Generic Ballot,National,National,YouGov,2/13/2024,2/13/2024,1470,LV,44%,42%
Generic Ballot,Generic Ballot,National,National,Cygnal,2/8/2024,2/8/2024,1501,LV,45%,47%
Generic Ballot,Generic Ballot,National,National,YouGov,2/6/2024,2/6/2024,1399,LV,45%,42%
Generic Ballot,Generic Ballot,National,National,Florida Atlantic University/Mainstreet Research,2/3/2024,2/3/2024,917,LV,41%,42%
Generic Ballot,Generic Ballot,National,National,OnMessage Inc.,2/2/2024,2/2/2024,800,LV,42%,46%
Generic Ballot,Generic Ballot,National,National,RMG Research,2/1/2024,2/1/2024,1000,LV,46%,47%
Generic Ballot,Generic Ballot,National,National,RMG Research,1/31/2024,1/31/2024,1000,LV,44%,46%
Generic Ballot,Generic Ballot,National,National,McLaughlin,1/31/2024,1/31/2024,1000,LV,42%,46%
Generic Ballot,Generic Ballot,National,National,YouGov,1/30/2024,1/30/2024,1486,LV,42%,42%
Generic Ballot,Generic Ballot,National,National,Hart/POS,1/30/2024,1/30/2024,1000,LV,45%,49%
Generic Ballot,Generic Ballot,National,National,UMass Amherst/YouGov,1/30/2024,1/30/2024,1064,LV,43%,42%
Generic Ballot,Generic Ballot,National,National,Emerson,1/29/2024,1/29/2024,1260,LV,42%,43%
Generic Ballot,Generic Ballot,National,National,YouGov,1/29/2024,1/29/2024,1069,LV,44%,43%
Generic Ballot,Generic Ballot,National,National,YouGov,1/23/2024,1/23/2024,1497,LV,43%,42%
Generic Ballot,Generic Ballot,National,National,Clarity,1/23/2024,1/23/2024,1092,LV,45%,44%
Generic Ballot,Generic Ballot,National,National,Bullfinch,1/22/2024,1/22/2024,1002,LV,36%,39%
Generic Ballot,Generic Ballot,National,National,OnMessage Inc.,1/19/2024,1/19/2024,800,LV,41%,47%
Generic Ballot,Generic Ballot,National,National,RMG Research,1/18/2024,1/18/2024,1000,LV,44%,46%
Generic Ballot,Generic Ballot,National,National,Echelon Insights,1/18/2024,1/18/2024,1029,LV,45%,50%
Generic Ballot,Generic Ballot,National,National,NewsNation/Decision Desk HQ,1/18/2024,1/18/2024,1000,LV,43%,44%
Generic Ballot,Generic Ballot,National,National,YouGov,1/16/2024,1/16/2024,1472,LV,42%,42%
Generic Ballot,Generic Ballot,National,National,McLaughlin,1/14/2024,1/14/2024,1719,LV,43%,48%
Generic Ballot,Generic Ballot,National,National,Cygnal,1/12/2024,1/12/2024,2000,LV,45%,47%
Generic Ballot,Generic Ballot,National,National,YouGov,1/9/2024,1/9/2024,1417,LV,44%,43%
Generic Ballot,Generic Ballot,National,National,OnMessage Inc.,1/5/2024,1/5/2024,800,LV,40%,47%
Generic Ballot,Generic Ballot,National,National,Rasmussen,1/4/2024,1/4/2024,1044,LV,40%,49%
Generic Ballot,Generic Ballot,National,National,Noble Predictive Insights,1/4/2024,1/4/2024,2364,LV,41%,44%
Generic Ballot,Generic Ballot,National,National,YouGov,1/2/2024,1/2/2024,1343,LV,42%,44%
House,Alabama-02,Congressional District,Alabama-02,Montgomery Research,10/22/2024,10/22/2024,994,RV,50%,46%
House,Alabama-02,Congressional District,Alabama-02,Schoen Cooperman Research (D),10/14/2024,10/17/2024,400,LV,49%,38%
House,Alabama-02,Congressional District,Alabama-02,Schoen Cooperman Research (D),9/3/2024,9/8/2024,400,LV,49%,38%
House,Alabama-02,Congressional District,Alabama-02,Impact Research (D),7/28/2024,8/3/2024,400,LV,51%,39%
House,Alabama-02,Congressional District,Alabama-02,Strategy Management (R),7/22/2024,7/24/2024,1000,RV,37%,34%
House,Alaska-00,Congressional District,Alaska-00,American Viewpoint (R),9/14/2024,9/17/2024,400,LV,40%,44%
House,Alaska-00,Congressional District,Alaska-00,Cygnal (R),8/30/2024,9/1/2024,400,LV,46%,45%
House,Alaska-00,Congressional District,Alaska-00,American Viewpoint (R),8/31/2024,8/31/2024,400,LV,45%,39%
House,Arizona-01,Congressional District,Arizona-01,GBAO (D),8/8/2024,8/13/2024,400,LV,48%,47%
House,Arizona-01,Congressional District,Arizona-01,Impact Research (D),8/1/2024,8/4/2024,500,LV,48%,48%
House,Arizona-02,Congressional District,Arizona-02,Noble Predictive Insights,8/10/2024,8/12/2024,414,LV,42%,42%
House,Arizona-06,Congressional District,Arizona-06,Change Research (D),7/9/2024,7/12/2024,855,LV,44%,43%
House,Arizona-06,Congressional District,Arizona-06,Public Opinion Strategies (R),5/28/2024,5/30/2024,300,RV,39%,50%
House,California-13,Congressional District,California-13,USC/CSU,9/14/2024,9/21/2024,311,LV,46%,45%
House,California-22,Congressional District,California-22,Emerson College,10/22/2024,10/26/2024,525,LV,47%,45%
House,California-22,Congressional District,California-22,Emerson College,9/23/2024,9/26/2024,350,LV,45%,45%
House,California-22,Congressional District,California-22,USC/CSU,9/14/2024,9/21/2024,263,LV,47%,44%
House,California-22,Congressional District,California-22,"Normington, Pettis & Associates (D)",8/25/2024,8/27/2024,400,LV,46%,44%
House,California-22,Congressional District,California-22,Change Research (D),8/10/2024,8/17/2024,479,LV,38%,44%
House,California-27,Congressional District,California-27,USC/CSU,9/14/2024,9/21/2024,522,LV,48%,46%
House,California-27,Congressional District,California-27,Impact Research (D),5/12/2024,5/18/2024,650,LV,47%,44%
House,California-41,Congressional District,California-41,Global Strategy Group (D),10/3/2024,10/6/2024,500,LV,45%,45%
House,California-41,Congressional District,California-41,USC/CSU,9/14/2024,9/21/2024,539,LV,47%,48%
House,California-41,Congressional District,California-41,RMG Research,9/5/2024,9/12/2024,461,LV,41%,35%
House,California-41,Congressional District,California-41,David Binder Research,5/1/2024,5/6/2024,600,LV,45%,44%
House,California-48,Congressional District,California-48,SurveyUSA,6/14/2024,6/20/2024,625,LV,34%,56%
House,California-49,Congressional District,California-49,SurveyUSA,10/25/2024,10/31/2024,574,LV,51%,38%
House,California-49,Congressional District,California-49,1892 Polling (R),10/5/2024,10/8/2024,400,LV,46%,45%
House,California-49,Congressional District,California-49,SurveyUSA,10/2/2024,10/6/2024,617,LV,53%,41%
House,California-49,Congressional District,California-49,SurveyUSA,6/5/2024,6/10/2024,559,LV,50%,40%
House,California-49,Congressional District,California-49,1892 Polling (R),4/9/2024,4/11/2024,400,LV,44%,42%
House,California-50,Congressional District,California-50,SurveyUSA,6/24/2024,6/30/2024,601,LV,51%,33%
House,California-51,Congressional District,California-51,SurveyUSA,10/23/2024,10/27/2024,521,LV,61%,25%
House,California-51,Congressional District,California-51,SurveyUSA,6/10/2024,6/14/2024,537,LV,54%,32%
House,California-51,Congressional District,California-51,SurveyUSA,1/26/2024,1/31/2024,562,LV,55%,34%
House,California-52,Congressional District,California-52,SurveyUSA,6/20/2024,6/25/2024,507,LV,57%,25%
House,Colorado-04,Congressional District,Colorado-04,Keating Research,4/18/2024,4/24/2024,500,LV,36%,46%
House,Colorado-08,Congressional District,Colorado-08,Emerson College,10/24/2024,10/26/2024,485,LV,48%,46%
House,Colorado-08,Congressional District,Colorado-08,Emerson College,9/29/2024,10/1/2024,525,LV,44%,44%
House,Colorado-08,Congressional District,Colorado-08,Colorado Community Research (D),9/20/2024,9/25/2024,600,LV,48%,45%
House,Colorado-08,Congressional District,Colorado-08,Tarrance Group (R),4/13/2024,4/16/2024,400,LV,41%,42%
House,Colorado-08,Congressional District,Colorado-08,OnMessage Inc. (R),4/1/2024,4/4/2024,400,LV,38%,43%
House,Connecticut-01,Congressional District,Connecticut-01,Emerson College,10/24/2024,10/26/2024,620,LV,49%,45%
House,Connecticut-01,Congressional District,Connecticut-01,Emerson College,10/9/2024,10/11/2024,725,LV,49%,46%
House,Connecticut-01,Congressional District,Connecticut-01,Public Opinion Strategies,11/11/2023,11/13/2023,400,LV,43%,41%
House,Delaware-00,Congressional District,Delaware-00,University of Delaware,11/11/2024,11/19/2024,400,RV,52%,31%
House,Florida-04,Congressional District,Florida-04,University of North Florida,10/18/2024,10/19/2024,337,LV,44%,51%
House,Florida-07,Congressional District,Florida-07,Public Policy Polling (D),6/13/2024,6/14/2024,594,RV,43%,48%
House,Florida-13,Congressional District,Florida-13,St. Pete Polls,10/20/2024,10/20/2024,905,LV,46%,46%
House,Florida-13,Congressional District,Florida-13,WPA Intelligence,10/6/2024,10/7/2024,403,LV,45%,51%
House,Florida-13,Congressional District,Florida-13,WPA Intelligence,8/28/2024,8/29/2024,400,LV,43%,48%
House,Florida-13,Congressional District,Florida-13,St. Pete Polls,8/27/2024,8/27/2024,843,V,48%,44%
House,Florida-13,Congressional District,Florida-13,GQR Research (D),5/14/2024,5/20/2024,401,V,43%,50%
House,Florida-15,Congressional District,Florida-15,Change Research (D),7/17/2024,7/19/2024,511,LV,41%,44%
House,Georgia-02,Congressional District,Georgia-02,Public Policy Polling (D),10/17/2024,10/18/2024,400,LV,51%,40%
House,Georgia-02,Congressional District,Georgia-02,co/efficient,10/3/2024,10/4/2024,847,LV,45%,42%
House,Illinois-11,Congressional District,Illinois-11,Cygnal (R),7/2/2024,7/3/2024,309,LV,41%,34%
House,Illinois-17,Congressional District,Illinois-17,M3 Strategies,9/1/2024,9/3/2024,753,LV,52%,47%
House,Iowa-01,Congressional District,Iowa-01,DCCC (D),9/30/2024,10/1/2024,625,LV,50%,46%
House,Iowa-01,Congressional District,Iowa-01,"Normington, Pettis & Associates (D)",8/27/2024,8/29/2024,400,LV,47%,47%
House,Iowa-01,Congressional District,Iowa-01,RMG Research,9/28/2023,12/2/2023,448,LV,35%,38%
House,Iowa-03,Congressional District,Iowa-03,GQR (D),9/19/2024,9/22/2024,400,LV,50%,46%
House,Iowa-03,Congressional District,Iowa-03,RMG Research,9/5/2024,9/12/2024,483,LV,42%,39%
House,Iowa-03,Congressional District,Iowa-03,GQR (D),7/1/2024,7/1/2024,550,LV,43%,43%
House,Maine-01,Congressional District,Maine-01,University of New Hampshire,10/29/2024,11/2/2024,801,LV,56%,28%
House,Maine-01,Congressional District,Maine-01,SurveyUSA,10/24/2024,10/29/2024,482,LV,60%,28%
House,Maine-01,Congressional District,Maine-01,Digital Research,9/10/2024,10/7/2024,303,RV,56%,16%
House,Maine-01,Congressional District,Maine-01,Pan Atlantic Research,9/5/2024,9/15/2024,414,LV,53%,28%
House,Maine-02,Congressional District,Maine-02,University of New Hampshire,10/29/2024,11/2/2024,683,LV,45%,44%
House,Maine-02,Congressional District,Maine-02,SurveyUSA,10/24/2024,10/29/2024,484,LV,53%,41%
House,Maine-02,Congressional District,Maine-02,Axis Research,10/17/2024,10/20/2024,411,LV,45%,47%
House,Maine-02,Congressional District,Maine-02,Digital Research,9/10/2024,10/7/2024,303,RV,38%,38%
House,Maine-02,Congressional District,Maine-02,Axis Research,10/3/2024,10/6/2024,411,LV,47%,45%
House,Maine-02,Congressional District,Maine-02,Pan Atlantic Research,9/5/2024,9/15/2024,398,LV,44%,47%
House,Maine-02,Congressional District,Maine-02,Axis Research,7/23/2024,7/25/2024,411,RV,50%,40%
House,Michigan-07,Congressional District,Michigan-07,Emerson College,10/24/2024,10/26/2024,535,LV,45%,47%
House,Michigan-07,Congressional District,Michigan-07,Cygnal (R),10/6/2024,10/8/2024,405,LV,43%,47%
House,Michigan-07,Congressional District,Michigan-07,Cygnal (R),8/27/2024,8/29/2024,420,LV,43%,48%
House,Michigan-07,Congressional District,Michigan-07,Noble Predictive Insights,7/8/2024,7/11/2024,532,LV,41%,48%
House,Michigan-07,Congressional District,Michigan-07,Cygnal (R),2/20/2024,2/21/2024,415,LV,37%,44%
House,Michigan-08,Congressional District,Michigan-08,NMB Research (R),10/13/2024,10/15/2024,400,LV,40%,41%
House,Michigan-08,Congressional District,Michigan-08,Global Strategy Group (D),7/29/2024,8/1/2024,500,LV,44%,45%
House,Michigan-08,Congressional District,Michigan-08,UpONE (R),6/1/2024,6/4/2024,400,RV,39%,42%
House,Michigan-10,Congressional District,Michigan-10,DCCC (D),10/15/2024,10/18/2024,388,LV,47%,47%
House,Michigan-10,Congressional District,Michigan-10,Glengariff Group,10/14/2024,10/16/2024,400,LV,44%,47%
House,Michigan-10,Congressional District,Michigan-10,Global Strategy Group (D),8/8/2024,8/12/2024,330,LV,44%,47%
House,Michigan-10,Congressional District,Michigan-10,Target Insyght (D),7/14/2024,7/15/2024,400,LV,49%,43%
House,Minnesota-02,Congressional District,Minnesota-02,SurveyUSA,10/7/2024,10/13/2024,556,LV,49%,41%
House,Montana-01,Congressional District,Montana-01,Impact Research (D),10/14/2024,10/17/2024,500,LV,45%,46%
House,Montana-01,Congressional District,Montana-01,Guidance Polling and Strategy,10/13/2024,10/16/2024,400,LV,44%,52%
House,Montana-01,Congressional District,Montana-01,Montana State University,9/30/2024,10/16/2024,400,A,37%,44%
House,Montana-01,Congressional District,Montana-01,Noble Predictive Insights,9/11/2024,9/14/2024,432,LV,44%,49%
House,Montana-01,Congressional District,Montana-01,DCCC (D),9/11/2024,9/13/2024,864,LV,45%,46%
House,Montana-01,Congressional District,Montana-01,Impact Research (D),8/26/2024,8/29/2024,500,LV,44%,46%
House,Montana-01,Congressional District,Montana-01,Fabrizio Ward (R)/David Binder Research (D),8/25/2024,8/29/2024,310,LV,43%,49%
House,Montana-02,Congressional District,Montana-02,Montana State University,9/30/2024,10/16/2024,400,A,26%,43%
House,Montana-02,Congressional District,Montana-02,Fabrizio Ward (R)/David Binder Research (D),8/25/2024,8/29/2024,290,LV,31%,52%
House,Nebraska-01,Congressional District,Nebraska-01,YouGov,10/21/2024,10/28/2024,406,LV,39%,53%
House,Nebraska-02,Congressional District,Nebraska-02,YouGov,10/21/2024,10/28/2024,389,LV,50%,46%
House,Nebraska-02,Congressional District,Nebraska-02,The New York Times/Siena College,9/24/2024,9/26/2024,663,LV,49%,46%
House,Nebraska-02,Congressional District,Nebraska-02,CNN/SSRS,9/20/2024,9/25/2024,749,RV,50%,44%
House,Nebraska-02,Congressional District,Nebraska-02,Change Research (D),9/16/2024,9/23/2024,548,LV,49%,41%
House,Nebraska-02,Congressional District,Nebraska-02,Global Strategy Group (D),9/9/2024,9/13/2024,600,LV,49%,45%
House,Nebraska-02,Congressional District,Nebraska-02,SurveyUSA,8/23/2024,8/27/2024,507,RV,46%,40%
House,Nebraska-02,Congressional District,Nebraska-02,Change Research (D),8/10/2024,8/17/2024,2429,V,48%,43%
House,Nebraska-02,Congressional District,Nebraska-02,Remington Research Group (R),8/14/2024,8/17/2024,656,LV,44%,46%
House,Nebraska-02,Congressional District,Nebraska-02,GQR (D),7/16/2024,7/21/2024,400,LV,49%,45%
House,Nebraska-02,Congressional District,Nebraska-02,Torchlight Strategies (R),7/8/2024,7/11/2024,300,LV,43%,46%
House,Nebraska-02,Congressional District,Nebraska-02,Global Strategy Group (D),6/25/2024,6/30/2024,700,LV,46%,44%
House,Nebraska-02,Congressional District,Nebraska-02,Global Strategy Group (D),2/20/2024,2/25/2024,500,A,46%,43%
House,Nebraska-03,Congressional District,Nebraska-03,YouGov,10/21/2024,10/28/2024,404,LV,22%,68%
House,Nevada-01,Congressional District,Nevada-01,Emerson College,8/25/2024,8/28/2024,280,LV,47%,32%
House,Nevada-01,Congressional District,Nevada-01,Morning Consult,8/3/2024,8/5/2024,211,LV,44%,38%
House,Nevada-03,Congressional District,Nevada-03,Emerson College,8/25/2024,8/28/2024,298,LV,47%,35%
House,Nevada-03,Congressional District,Nevada-03,Morning Consult,8/3/2024,8/5/2024,297,LV,49%,42%
House,Nevada-04,Congressional District,Nevada-04,Emerson College,8/25/2024,8/28/2024,281,LV,46%,36%
House,Nevada-04,Congressional District,Nevada-04,Morning Consult,8/3/2024,8/5/2024,234,LV,43%,39%
House,New Hampshire-01,Congressional District,New Hampshire-01,Dartmouth College,11/1/2024,11/3/2024,253,LV,62%,34%
House,New Hampshire-01,Congressional District,New Hampshire-01,University of New Hampshire,10/29/2024,11/2/2024,1433,LV,51%,39%
House,New Hampshire-01,Congressional District,New Hampshire-01,Saint Anselm College,10/28/2024,10/29/2024,1407,LV,50%,43%
House,New Hampshire-01,Congressional District,New Hampshire-01,The Dartmouth Poll,10/5/2024,10/18/2024,977,RV,57%,41%
House,New Hampshire-01,Congressional District,New Hampshire-01,Saint Anselm College,10/1/2024,10/2/2024,1099,LV,50%,41%
House,New Hampshire-01,Congressional District,New Hampshire-01,Cygnal (R),9/26/2024,9/28/2024,406,LV,46%,42%
House,New Hampshire-01,Congressional District,New Hampshire-01,University of New Hampshire,9/12/2024,9/16/2024,854,LV,52%,35%
House,New Hampshire-01,Congressional District,New Hampshire-01,Saint Anselm College,9/11/2024,9/12/2024,1130,LV,50%,38%
House,New Hampshire-02,Congressional District,New Hampshire-02,Dartmouth College,11/1/2024,11/3/2024,329,LV,63%,34%
House,New Hampshire-02,Congressional District,New Hampshire-02,University of New Hampshire,10/29/2024,11/2/2024,1359,LV,53%,39%
House,New Hampshire-02,Congressional District,New Hampshire-02,Saint Anselm College,10/28/2024,10/29/2024,1384,LV,51%,43%
House,New Hampshire-02,Congressional District,New Hampshire-02,The Dartmouth Poll,10/5/2024,10/18/2024,1206,RV,59%,38%
House,New Hampshire-02,Congressional District,New Hampshire-02,Saint Anselm College,10/1/2024,10/2/2024,1005,LV,50%,38%
House,New Hampshire-02,Congressional District,New Hampshire-02,University of New Hampshire,9/12/2024,9/16/2024,834,LV,49%,38%
House,New Hampshire-02,Congressional District,New Hampshire-02,Saint Anselm College,9/11/2024,9/12/2024,1130,LV,49%,38%
House,New Jersey-02,Congressional District,New Jersey-02,Global Strategy Group (D),8/5/2024,8/8/2024,400,LV,42%,50%
House,New Jersey-07,Congressional District,New Jersey-07,Monmouth University,10/10/2024,10/14/2024,603,RV,44%,46%
House,New Jersey-07,Congressional District,New Jersey-07,DCCC Analytics (D),10/8/2024,10/9/2024,386,LV,48%,50%
House,New Jersey-07,Congressional District,New Jersey-07,Global Strategy Group (D),9/30/2024,10/3/2024,500,LV,45%,47%
House,New Mexico-01,Congressional District,New Mexico-01,Research & Polling Inc.,10/10/2024,10/18/2024,360,LV,53%,36%
House,New Mexico-01,Congressional District,New Mexico-01,Emerson College,8/20/2024,8/22/2024,344,RV,51%,37%
House,New Mexico-02,Congressional District,New Mexico-02,Research & Polling Inc.,10/10/2024,10/18/2024,414,LV,49%,45%
House,New Mexico-02,Congressional District,New Mexico-02,SurveyUSA,9/26/2024,9/30/2024,582,LV,51%,42%
House,New Mexico-02,Congressional District,New Mexico-02,Emerson College,8/20/2024,8/22/2024,283,RV,50%,41%
House,New Mexico-02,Congressional District,New Mexico-02,The Tarrance Group (R),7/11/2024,7/14/2024,400,LV,46%,48%
House,New Mexico-03,Congressional District,New Mexico-03,Research & Polling Inc.,10/10/2024,10/18/2024,344,LV,52%,35%
House,New Mexico-03,Congressional District,New Mexico-03,Emerson College,8/20/2024,8/22/2024,339,RV,52%,39%
House,New York-01,Congressional District,New York-01,Sienna College,10/13/2024,10/17/2024,526,LV,44%,47%
House,New York-01,Congressional District,New York-01,Cygnal (R),9/29/2024,10/1/2024,400,LV,40%,49%
House,New York-01,Congressional District,New York-01,"Fabrizio, Lee & Associates (R)",9/26/2024,9/29/2024,400,LV,42%,50%
House,New York-03,Congressional District,New York-03,McLaughlin & Associates (R),7/23/2024,7/25/2024,400,LV,51%,37%
House,New York-04,Congressional District,New York-04,Gotham Polling & Analytics,10/11/2024,10/19/2024,734,LV,45%,46%
House,New York-04,Congressional District,New York-04,Sienna College,10/13/2024,10/17/2024,532,LV,53%,41%
House,New York-04,Congressional District,New York-04,GQR (D),8/26/2024,8/30/2024,400,LV,50%,47%
